-0.038109254	0.04602369	-0.010588525	-0.057442836	0.0025318442	-0.011949539	-0.012267985	0.059909772	0.006663396	0.050491612	0.042350676	0.02741048	-0.010924372	0.030536426	-0.0075040134	-0.0024061222
0.04951377	0.041372836	0.0062439633	0.03388232	0.0091784	0.027051354	0.026543349	0.0027423243	0.038764667	0.035438266	-0.07311396	0.004592951	-0.008432524	-0.01183784	-0.023587076	-0.035254255
0.0023268668	-0.09166084	0.013082867	-0.092750944	-0.011459515	0.11421303	-0.058226895	0.024380645	-0.06784314	-0.009717525	0.064717606	0.07154589	0.15994875	0.0007546209	0.08963744	0.09717889
0.04249894	0.0055054785	0.009277624	-0.0030865984	0.03496122	-0.0056817317	-0.010927051	0.021963239	-0.026640493	0.034278434	-0.012234535	0.0533449	0.013609366	-0.024566153	0.04538117	0.036221176
-0.013480266	-0.016801542	-0.028740494	0.07308282	-0.0052280454	0.013169982	0.010481977	-0.051661823	-0.03877585	0.020982394	-0.05816737	-0.0051946943	-0.08412069	-0.034406487	-0.0057877093	-0.012709991
-0.02916068	0.027004076	-0.007712599	0.06443976	0.038311675	-0.03233832	0.007998511	-0.032385428	0.002107068	-0.03996603	0.020201074	-0.025488662	0.045055468	0.022487966	0.017033868	0.042468857
0.017354477	-0.042505167	0.07107477	0.01111611	0.02794274	-0.0660612	0.05049535	-0.01782646	0.00522395	-0.00807209	-0.06476593	-0.047887694	-0.04596207	-0.027966943	-0.06755891	-0.00043132962
0.03220207	-0.045191955	0.039329834	-0.019128218	0.08224287	0.035502248	-0.020754766	-0.028295837	-0.002570228	0.0026269518	-0.029763425	0.077192105	0.10836062	-0.09301417	0.032902732	0.0425029
-0.04805183	0.052917063	-0.028900387	-0.0057380404	0.007278471	-0.040327303	0.034681458	0.018110856	0.011383194	-0.01545891	0.14578669	0.030390024	0.06253368	0.07157619	0.03377587	0.0665305
-0.025037616	0.020777168	-0.039481636	0.033147816	0.06108152	0.034246337	0.01800583	0.00059650064	-0.04931472	-0.020486442	-0.06364261	-0.017074212	0.013912089	0.0033801468	0.0085491305	-0.056286007
0.06029439	0.020006044	-0.013578642	-0.03170853	-0.0059842328	0.0005633171	-0.028396133	-0.019506609	0.0019713873	-0.003969837	0.064096764	-0.0046969363	-0.0060269823	0.001869158	0.019173201	0.015449719
0.024863942	0.027615827	-0.014474406	-0.011706108	-0.042676393	0.061512243	-0.0074556945	0.015810482	-0.030792382	0.009071573	-0.0041142167	-0.027446339	0.03144232	-0.041657563	-0.019482184	-0.008262552
0.011470289	0.010858751	0.06819062	0.03367086	0.05646536	-0.009780436	-0.03130228	0.058788817	0.018201584	-0.0064987116	0.016904876	-0.057364542	-0.01320483	-0.059494365	-0.024794921	-0.0112157585
0.033230133	0.006158622	-0.012109086	-0.012765283	-0.054239333	-0.0466839	-0.018035607	-0.05460508	-0.018618222	-0.04337088	-0.0025122338	-0.026791986	0.058250856	-0.0037924445	-0.050007407	0.03445732
0.02755241	0.023929365	0.0005437738	0.008351533	-0.012341088	0.006539106	0.03733362	-0.033861984	0.046536736	-0.0125532495	-0.0013355919	-0.0564113	-0.0037120932	0.009947311	0.008706498	0.025421463
0.004183156	0.05073008	-0.012272587	-0.04406158	-0.0046732575	0.00067945966	0.0074165454	0.022775248	-0.032215632	-0.026788553	0.053794097	0.046346568	-0.03217744	0.02624059	0.025266543	-0.011597277
0.008849976	-0.011100865	0.07099317	-0.056230873	0.05000308	0.04526493	0.025249932	0.0071457797	-0.05015617	0.011521571	-0.03462117	-0.020921046	0.023962962	-0.08773159	0.038595494	0.001192163
-0.020977397	-0.0063476963	-0.026356427	-0.039093737	0.034889236	0.025329992	0.045220487	0.0067740227	-0.01746854	0.0042363736	-0.100508764	0.017860701	0.023000706	-0.02806005	-0.03844345	-0.0019019723
