0.050189093	0.026753377	-0.030794261	0.005243664	-0.04294835	0.09432811	0.022258094	0.045443814	-0.14104563	-0.027304957	-0.029630987	0.05988087	-0.07719846	0.018201387	-0.02190335	-0.1479971
0.08566685	-0.02945509	0.015594281	-0.08328244	-0.01840162	0.00082010764	-0.066203825	0.04777868	-0.14776897	-0.07502009	-0.068399295	0.00010086803	-0.008146431	0.09560692	-0.0061786394	-0.09802126
0.2616185	-0.19529061	0.24112041	-0.30440202	-0.27395052	-0.17209227	-0.2868346	0.23147002	-0.26724792	-0.3111167	-0.26870057	-0.16942124	0.26590547	0.35304645	0.2893495	-0.33895227
0.08622218	-0.066602126	0.18961	-0.1626603	-0.13195011	-0.08399525	-0.13348834	0.15156774	-0.11510462	-0.15269609	-0.18114765	-0.044399012	0.099110216	0.16102172	0.13933071	-0.15923646
0.023036793	0.056199756	0.022710599	0.025647666	0.06835099	0.047821343	0.03113419	-0.04416315	-0.0883927	0.043949902	0.059369165	0.06955284	-0.10768741	0.03270582	-0.029710459	-0.086424306
0.04968708	0.0745697	-0.033533696	-0.070376314	-0.036464836	0.05902561	-0.05825769	-0.0027163904	-0.15752277	-0.07706931	0.0069297943	0.08024988	-0.046326708	0.032621317	0.027831795	-0.14913516
-0.073897496	0.15656954	-0.032523323	0.07780426	0.03845709	0.09129292	0.031842582	-0.054053873	-0.012531405	0.09636721	0.020078914	0.082810126	-0.124170735	-0.0874026	-0.091316044	-0.0060460255
0.1673703	-0.08297436	0.15300469	-0.18794186	-0.080188625	-0.124338165	-0.1029067	0.16848779	-0.09584125	-0.15725389	-0.16317576	-0.12855636	0.07328312	0.18240306	0.14088719	-0.14266315
0.055506397	0.034289185	-0.0765709	0.041439872	0.028570106	0.074361876	0.08592397	-0.06654664	-0.09108078	0.04303583	0.0064923987	0.10312651	-0.117421255	-0.07752209	-0.0720835	0.020531772
-0.009817199	0.05180126	-0.049158555	0.017705522	0.030951526	0.119378045	0.056604415	-0.047653686	-0.039255098	0.061817978	0.014860902	0.07533636	-0.09719898	-0.014883514	-0.06442714	-0.046323396
0.023520455	0.046101224	-0.034158066	-0.0034309253	-0.04526948	-0.00640559	-0.047127057	0.042883065	-0.10546552	0.0123483185	0.006393336	0.12115732	-0.020590037	0.019884104	-0.035344854	-0.12646365
-0.062553935	0.16683905	-0.10656813	0.050026465	0.07082363	0.1837181	0.11709681	-0.11323985	-0.12234861	0.031926565	0.051906336	0.22584565	-0.15958531	-0.09166092	-0.093539365	-0.051550087
